Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
IMEC,,,Research Laboratory,325075,17/07/2018,Machine Learning Scientist for Radar Applications,2 months 2 weeks,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,325059,17/07/2018,Program Manager Cognitive Radar Solutions,2 months 2 weeks,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,324826,16/07/2018,Postdoctoral Researcher Fundamentals of OLED Degradation by Environmental and Chemical Influences during Fabrication,1 month 1 day,Expired,1,Physics,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,324759,16/07/2018,Researcher in Atom Probe Tomography for Semiconductor Materials and Devices,1 month 1 day,Expired,1,"Engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,319213,27/06/2018,Test Engineer GaN,2 years 7 months,Closed,1,"Engineering › Electronic engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,319207,27/06/2018,R&D Engineer Computational Lithography,3 months 2 days,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,319203,27/06/2018,Beamformer Laser Device Researcher,2 months 1 day,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,318012,22/06/2018,PhD in Wearable deep learning for longitudinal monitoring of posture and performance,3 months 2 weeks,Expired,1,Technology › Internet technology,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,317171,20/06/2018,Postdoctoral Researcher on Mixed Signal Circuit Design for Quantum Computing,3 months 2 days,Expired,1,"Engineering › Electrical engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,317167,20/06/2018,Pixel Device Engineer,3 months 2 days,Expired,1,Physics,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,314933,12/6/2018,Pixel Characterization Engineer,3 months 2 days,Expired,2,Physics,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,314916,12/6/2018,Postdoctoral Researcher Multi-physics simulations of switchable scatterers for real time video holography,3 months 2 days,Expired,2,"Engineering › Electrical engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,314907,12/6/2018,Postdoctoral Researcher Algorithms for real time video holography,8 months 5 days,Expired,2,"Computer science, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,314500,11/6/2018,Senior Process Engineer Defectivity,1 month 9 hours,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,313586,8/6/2018,Senior R&D Engineer Deposition and Thin Film Expertise,1 month 5 hours,Expired,1,Chemistry,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,313561,8/6/2018,Researcher Senior 2D Material growth,1 month 6 hours,Expired,1,"Engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,312540,6/6/2018,Postdoctoral Researcher Materials for next generation photomasks in Advanced Lithography,3 months 2 days,Expired,1,"Engineering › Materials engineering, Engineering › Chemical engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,311867,4/6/2018,Project Manager ASIC Design,2 months 4 weeks,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,308817,24/05/2018,Senior Analog/Millimeter Wave IC Design Researcher,1 month 1 day,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,307178,17/05/2018,Process Engineer Thin Films,1 month 1 day,Expired,1,Engineering › Process engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,307138,17/05/2018,Senior Imaging Systems Engineer,1 month 1 day,Expired,1,Engineering › Design engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,307103,17/05/2018,Team Leader Epitaxy and ALD Process Engineering,1 month 1 day,Expired,1,Engineering › Computer engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,306068,15/05/2018,Program Manager Thin Film Sensors and Circuits,1 month 1 day,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,303962,7/5/2018,Device Engineer of III-V image sensors,1 month 1 day,Expired,1,Engineering › Industrial engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,303170,3/5/2018,Jr./Sr. Device and FEOL Process Integration Engineers,1 month 1 day,Expired,3,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,302495,30/04/2018,Postdoctoral Researcher on Integrated Circuit Design for Wireless Ultrasound Power Delivery for Deep Medical Implants,1 month 2 hours,Expired,2,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,302479,30/04/2018,Project Leader Driver Electronics for Augmented Reality Devices,1 month 3 hours,Expired,2,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,301943,27/04/2018,Project Engineer for ASIC Assembly,1 month 6 hours,Expired,2,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,301869,27/04/2018,Innovation Manager Collaborative Projects,2 years 10 months,Closed,2,Engineering › Industrial engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,301612,26/04/2018,Business Development Manager Security & Privacy,1 month 3 hours,Expired,2,Engineering › Computer engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,301545,26/04/2018,Senior Analog Design Engineer Image Sensor,11 months 1 week,Expired,2,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,301189,25/04/2018,Postdoctoral Researcher on Electrodeposition of Lithium Metal and Lithium Alloys,1 month 10 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,300539,23/04/2018,Postdoctoral Researcher on Integrated Deep Learning,1 month 8 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,299919,20/04/2018,Physical Design & Verification Engineer,1 month 10 hours,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,296885,11/4/2018,Postdoctoral Researcher Scanning Probe Microscopy for Advanced Materials,2 months 5 min,Expired,2,"Chemistry, Engineering › Materials engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,295326,6/4/2018,Data and Mask Preparation engineer,2 months 23 hours,Expired,1,Engineering › Industrial engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,295276,6/4/2018,Manager Etch Process Development,2 months 23 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,295013,5/4/2018,Post-doctoral researcher Broadband (from VHF to mm-wave) Transceiver IC Design for Sensing Applications,2 months 23 hours,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,294885,4/4/2018,Process Integration Engineer System On Chip,2 months 1 day,Expired,1,"Engineering › Electrical engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,294185,3/4/2018,Reliability Engineer for Si Photonics,2 months 1 day,Expired,2,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,293690,30/03/2018,Post Doctoral Researcher: Study of Highly scaled IGZO transistors logic and memory applications,2 months 1 day,Expired,1,"Engineering › Electronic engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,293683,30/03/2018,Postdoctoral Researcher CMOS circuitry reliability at deep cryogenic temperatures for quantum computing applications,9 months 3 weeks,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,293648,30/03/2018,Senior Process Engineer Lithography,2 months 1 day,Expired,1,"Chemistry, Engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,293270,29/03/2018,Research Engineer in Material Modeling,2 years 10 months,Closed,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,292482,27/03/2018,Group Leader Thin Film Deposition Process Engineering,2 months 1 day,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,290341,19/03/2018,Postdoctoral Researcher Performance and Reliability of GaN-IC’s,2 months 22 hours,Expired,1,"Engineering › Electronic engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,290278,19/03/2018,Post-doc position on emerging technologies for Internet of Things (IoT) networking,1 month 1 week,Expired,1,"Computer science › Informatics, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,289234,15/03/2018,"Postdoctoral Researcher Design Space Exploration for Next-generation Low Power, High Density MRAM",2 months 22 hours,Expired,1,"Engineering › Electronic engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,285617,6/3/2018,Process Engineering Coordinator,2 months 23 hours,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,283774,26/02/2018,Smart Grid Researcher,1 month 10 hours,Expired,2,"Computer science, Engineering › Electrical engineering",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,282866,22/02/2018,Postdoctoral Researcher Forecasting of photovoltaic module energy generation,1 month 4 weeks,Expired,1,"Engineering › Computer engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,282789,22/02/2018,Beamformer Technologists,3 months 1 week,Expired,1,Engineering › Materials engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,281161,16/02/2018,Researcher in Solid Nanocomposite Electrolytes for Lithium Ion Batteries,1 month 4 weeks,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,281149,16/02/2018,Postdoctoral Researcher on Design and Development of Microbubbles for use as Contrast Agents,1 month 4 weeks,Expired,1,"Chemistry › Physical chemistry, Chemistry › Other",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,279902,13/02/2018,R&D Engineer in Cell Assembly of Solid-State Li-ion Batteries,1 month 4 weeks,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,279190,9/2/2018,Postdoctoral Researcher Single Protein Surface Functionalization,4 weeks 5 hours,Expired,1,"Chemistry, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,278739,8/2/2018,Medical research developer,1 month 2 weeks,Expired,1,"Computer science, Engineering › Biomedical engineering",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,278734,8/2/2018,PhD position on clinical decision support,1 month 2 weeks,Expired,1,"Computer science, Engineering › Biomedical engineering, Mathematics, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,276849,1/2/2018,Project and Operations Manager Digital and User-Centric Solutions,4 weeks 11 hours,Expired,1,Technology,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,275276,31/01/2018,"PhD position on high-speed, mixed-signal clock-and-data-recovery IC design for high-capacity optical communications",1 month 1 day,Expired,1,"Computer science, Engineering",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,275274,31/01/2018,"PhD position on high-speed, broadband IC design for high-capacity optical communications",2 months 4 weeks,Expired,1,"Computer science, Engineering",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,275260,31/01/2018,Post-doctoral researcher CMOS lab-on-chip broadband spectroscopy IC for bio-particle detection and chemical sensing applications,1 month 1 day,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,275008,30/01/2018,"PhD position on RF and mmwave IC design for 5G, high-capacity wireless and radio-over-fiber applications",3 months 10 hours,Expired,1,"Computer science, Engineering",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,274950,30/01/2018,Test Engineer Health IT,6 months 1 day,Expired,1,Engineering › Computer engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,274655,29/01/2018,PhD Researcher – Data protection impact assessment in Smart Cities,1 month 12 hours,Expired,1,"Communication sciences, Economics, Political sciences, Sociology",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,274034,25/01/2018,Director FAB Operations,1 month 4 weeks,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,273180,22/01/2018,Stack Development Engineer Thin Film Photodetectors,3 years 4 weeks,Closed,1,Chemistry,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271898,15/01/2018,PhD researcher on Video Streaming for Immersive applications,2 months 2 weeks,Expired,1,"Computer science › Informatics, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271883,15/01/2018,Software developer - Video Streaming for Immersive applications,2 months 2 weeks,Expired,1,"Computer science, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271623,12/1/2018,Microfluidics Designer Life Science Technologies,1 month 1 day,Expired,1,"Engineering › Mechanical engineering, Engineering › Chemical engineering, Physics › Other",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271612,12/1/2018,Library & Memory Design Engineer,1 month 4 weeks,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271611,12/1/2018,Business Model Researcher - Digital Health,1 month 1 day,Expired,1,"Economics › Applied economics, Economics › Management studies",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271609,12/1/2018,Smart City Strategist,1 month 1 day,Expired,1,"Economics › Applied economics, Economics › Management studies",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271607,12/1/2018,User Researcher – Smart Cities,1 month 1 day,Expired,1,"Communication sciences, Psychological sciences, Sociology",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,271032,10/1/2018,PhD/Postdoc position in dynamic and interactive light field representations,1 month 2 weeks,Expired,1,"Computer science › Informatics, Engineering › Electronic engineering",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,269810,3/1/2018,Process Engineering Coordinator,1 month 4 weeks,Expired,1,Engineering › Microengineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,266160,14/12/2017,Memory Process Integration Assistant,2 months 1 day,Expired,1,Information science,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,266156,14/12/2017,Memory Process Integration Engineer,1 month 1 day,Expired,1,Information science,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,265676,13/12/2017,Tape Out Support Engineer,2 months 2 days,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,265520,12/12/2017,PhD position - scalable and reliable software systems for Smart Cities,1 month 2 weeks,Expired,1,"Computer science › Informatics, Engineering › Computer engineering",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,263913,5/12/2017,Senior Photonic Researcher,1 year 2 months,Expired,1,"Engineering › Electronic engineering, Physics › Optics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,262167,27/11/2017,Postdoc position in the area of 4D patient-specific shape and motion modelling,1 month 2 weeks,Expired,1,"Computer science, Engineering, Mathematics, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,261186,22/11/2017,Business Model Researcher,3 years 3 months,Closed,2,"Economics › Business economics, Economics › Economic policy",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,261123,22/11/2017,PhD Researcher on Media Policy and Economics,2 weeks 2 days,Expired,2,"Communication sciences › Media studies, Economics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,260745,21/11/2017,PhD researcher at imec,3 weeks 3 days,Expired,1,"Chemistry, Computer science, Engineering, Physics, Technology",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,259112,14/11/2017,R&D Engineer Protective Coatings for Solid-State Battery Electrodes,1 month 10 hours,Expired,1,"Engineering › Materials engineering, Engineering › Microengineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,259107,14/11/2017,Development Engineer Electrode Coatings for Solid-State Li-Ion Batteries,2 months 2 weeks,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,258906,13/11/2017,Postdoc Position in Machine Learning and Visualisation for Environmental Data,1 month 1 day,Expired,1,"Computer science › Informatics, Computer science › Other",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,257782,8/11/2017,Program Manager Radar and Sensing,3 months 2 days,Expired,1,"Engineering › Project engineering, Technology › Future technology, Technology › Telecommunications technology, Technology › Industrial technology",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,256641,2/11/2017,R&D Development Engineer Yield Star Metrology,3 months 2 days,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,256637,2/11/2017,RF (Radio Frequency) Device Engineer,3 months 2 days,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,256633,2/11/2017,Postdoctoral Researcher High-Precision Flip-Chip Assembly of III-V Lasers for Silicon Photonics,3 months 2 days,Expired,1,"Engineering › Electrical engineering, Engineering › Chemical engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,256628,2/11/2017,Postdoctoral Researcher High-Density Fiber Interfaces for Silicon Photonic Interconnects,3 months 2 days,Expired,1,"Engineering › Electrical engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,256624,2/11/2017,Postdoc 2D-materials Enhanced Photonic IC’s,3 months 2 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,247989,25/09/2017,Researcher Printed Board Assembly,2 months 6 days,Expired,1,"Engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,247449,22/09/2017,Senior Business Development Manager,3 months 1 day,Expired,1,"Engineering › Electronic engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,247278,21/09/2017,Wearable Deep Learning Researcher,3 weeks 3 days,Expired,1,"Computer science › Informatics, Engineering › Electronic engineering",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,247266,21/09/2017,Postdoctoral Position to Develop Active Elements for Droplet Microfluidics,1 month 6 hours,Expired,1,"Chemistry, Engineering › Electrical engineering, Engineering › Chemical engineering, Engineering › Mechanical engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,244276,8/9/2017,Team Leader Imager Design,2 months 1 day,Expired,1,"Engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,242418,31/08/2017,Post-doc position on wireless communications and networking for the Internet of Things,2 months 1 day,Expired,1,"Computer science › Informatics, Engineering › Electrical engineering, Physics",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,241925,29/08/2017,PhD position – Speech & Audio Processing,1 month 3 weeks,Expired,4,Computer science › Informatics,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,240965,23/08/2017,Process Engineer Device Fabrication (Lab),3 years 6 months,Closed,1,"Engineering › Electrical engineering, Engineering › Chemical engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,238922,10/8/2017,Senior Researcher Optical Elements for Augmented and Mixed Reality,1 month 1 day,Expired,1,Physics,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,238915,10/8/2017,Project Leader,3 months 1 day,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,238698,9/8/2017,Program Manager (Product Industrialization),4 months 2 days,Expired,1,"Chemistry, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,238697,9/8/2017,"Team Leader Physical Design, Design Automation and Mask Data Preparation",3 months 2 days,Expired,1,"Engineering › Electrical engineering, Mathematics, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,237995,4/8/2017,R&D Engineer Wet etch/clean,3 years 6 months,Closed,1,"Engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,237674,3/8/2017,Process Integration Engineer FEOL,3 years 6 months,Closed,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,237125,1/8/2017,Senior Photonic Researcher,3 months 2 days,Expired,1,Physics,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,237107,1/8/2017,Senior Process Integration Engineer Wafer Fabrication,3 months 2 days,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,235675,25/07/2017,Senior Process Engineer CMP and Plating,3 months 2 days,Expired,1,"Chemistry, Engineering › Chemical engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,233765,18/07/2017,Postdoc on Quantum Computing,6 months 2 weeks,Expired,1,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,232812,14/07/2017,R&D Project Leader Electronics Design & Manufacturing,1 month 1 day,Expired,1,"Engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,232666,13/07/2017,Etch Process Development Engineer,3 years 7 months,Closed,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,232297,12/7/2017,PhD position - Machine Learning,1 month 4 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,232292,12/7/2017,Researcher - Machine Learning,1 month 4 days,Expired,1,Computer science,To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,232288,12/7/2017,Researcher - Semantic Web Developer,1 month 4 days,Expired,1,Computer science,To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,231736,10/7/2017,3D Flash Device Researcher,3 years 7 months,Closed,1,"Engineering › Electronic engineering, Physics",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,231705,10/7/2017,PhD student: Long-Term Robot Autonomy in the Internet of Robotic Things Primary tabs,2 months 3 weeks,Expired,1,"Computer science › Informatics, Computer science › Other",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,231701,10/7/2017,PhD in neuromorphic computing,2 months 3 weeks,Expired,2,"Computer science › Digital systems, Computer science › Other",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,231694,10/7/2017,Post-doc position on neuromorphic computing,2 months 3 weeks,Expired,1,Computer science › Digital systems,To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,231634,9/7/2017,PhD in the area of design of wireless communication networks for Internet of Things (IoT) applications,1 month 1 week,Expired,1,"Computer science › Informatics, Engineering › Communication engineering, Mathematics › Applied mathematics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,231068,6/7/2017,Top researcher of radio channel characterization for future 5G wireless communication,1 month 3 weeks,Expired,1,"Engineering › Electrical engineering, Physics › Electronics",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,230937,6/7/2017,Project Engineer for ASIC Test,1 month 1 day,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,229516,30/06/2017,Post-doc researcher on Adaptive Video Streaming for Immersive applications,2 months 2 days,Expired,1,"Computer science › Informatics, Engineering › Computer engineering",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,228968,28/06/2017,Postdoctoral Modeling and mitigation approaches for device and wire reliability effects in deeply scaled technologies,2 months 1 day,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,228930,28/06/2017,R&D Engineer Thin Film Deposition of Ferroelectrics,3 years 7 months,Closed,1,"Chemistry › Computational chemistry, Engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,228834,28/06/2017,Tape Out Support Engineer,2 months 1 day,Expired,1,Engineering › Industrial engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,228470,27/06/2017,PhD researcher – Software for high performance networks & clouds,3 months 5 days,Expired,1,"Computer science › Other, Computer science › Informatics, Engineering › Computer engineering",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,227447,22/06/2017,Postdoctoral Researcher on Mixed Signal Circuit Design for Quantum Computing,2 months 1 week,Expired,1,"Engineering › Electrical engineering, Physics",Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,226068,20/06/2017,Low Temperature Device Engineer,2 months 1 week,Expired,1,Physics › Electronics,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,223657,9/6/2017,Researcher Emerging switching devices,3 months 2 days,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,221759,1/6/2017,"PhD position on system design for 5G, high-capacity wireless and wired communications applications",2 months 6 hours,Expired,1,"Engineering › Communication engineering, Technology › Communication technology",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,221754,1/6/2017,"PhD position on real-time digital signal processing for 5G, high-capacity wireless and wired communications",2 months 6 hours,Expired,1,"Engineering › Communication engineering, Technology › Communication technology",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,221753,1/6/2017,"PhD position on high-speed, mixed-signal clock-and-data-recovery IC design for high-capacity optical communications",2 months 6 hours,Expired,1,"Engineering › Communication engineering, Technology › Communication technology",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,221749,1/6/2017,"PhD position on high-speed, mixed-signal IC design for high-capacity optical communications",2 months 6 hours,Expired,1,"Engineering › Communication engineering, Technology › Communication technology",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,219765,24/05/2017,Postdoctoral Researcher Electron Channeling-based Defect Metrology for Beyond-Si Semiconductors (1-1y),2 months 1 day,Expired,1,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,218723,19/05/2017,PhD position: Researcher in the field of mmWave active antenna systems,2 months 1 week,Expired,1,"Engineering › Electrical engineering, Physics › Electronics",To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,216534,11/5/2017,R&D Enginer STT-MRAM (MTJ) (temp. contract-2 years),2 months 1 day,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,215677,8/5/2017,Postdoctoral Researcher on Integrated Photonics for High Resolution Imaging,2 months 1 day,Expired,1,Engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,215644,8/5/2017,Assembly Integration Stacking Engineer,2 months 1 day,Expired,1,"Engineering › Electronic engineering, Engineering › Mechanical engineering, Engineering › Materials engineering",Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,215635,8/5/2017,Postdoctoral Researcher Optical Materials visible light photonics modulators,2 months 1 day,Expired,1,Engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,215633,8/5/2017,Memory Process Integration Engineer,2 months 1 day,Expired,1,Engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,215630,8/5/2017,Senior Process Integration Engineer CMORET,2 months 1 day,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,214737,4/5/2017,"Postdoctoral Researcher on Hybrid Metrology correlating STEM, EDX and AP Tomography",3 years 9 months,Closed,1,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
IMEC,,,Research Laboratory,213141,28/04/2017,Business Model Researcher,3 weeks 1 day,Expired,1,Economics › Economic theory,To be defined,,Not funded by an EU programme
IMEC,,,Research Laboratory,212385,26/04/2017,Etch Process Development Engineer,1 month 10 hours,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
IMEC,,,Research Laboratory,212375,26/04/2017,Postdoctoral Researcher on DNA Synthesis using CMOS Addressable Electrodes,1 year 10 months,Expired,1,Engineering,Temporary,,Not funded by an EU programme
